"COUNTRY","Country","SEO","Socio economic objective","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","NABS03","Exploration and exploitation of space","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,125.862,,
"NLD","Netherlands","NABS03","Exploration and exploitation of space","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,129.54,"P","Provisional value"
"NLD","Netherlands","NABS03","Exploration and exploitation of space","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,154.777,"P","Provisional value"
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,142.255,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,114.744,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,123.925,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,93.662,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,88.531,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,75.991,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,74.63,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,66.071,,
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,77.9,"P","Provisional value"
"NLD","Netherlands","NABS04","Transport, telecommunication and other infrastructures","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,83.166,"P","Provisional value"
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,76.871,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,100.975,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,101.824,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,95.768,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,116.089,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,104.732,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,125.544,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,291.869,,
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,170.494,"P","Provisional value"
"NLD","Netherlands","NABS05","Energy","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,171.513,"P","Provisional value"
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,532.407,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,463.968,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,419.532,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,404.322,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,356.176,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,293.378,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,303.22,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,416.49,,
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,389.992,"P","Provisional value"
"NLD","Netherlands","NABS06","Industrial production and technology","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,407.089,"P","Provisional value"
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,268.816,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,209.021,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,236.745,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,229.296,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,209.434,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,216.704,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,225.795,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,287.181,,
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,311.472,"P","Provisional value"
"NLD","Netherlands","NABS07","Health","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,424.813,"P","Provisional value"
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,162.847,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,148.167,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,149.466,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,167.262,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,99.884,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,104.84,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,104.247,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,123.981,,
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,121.903,"P","Provisional value"
"NLD","Netherlands","NABS08","Agriculture","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,129.917,"P","Provisional value"
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,12,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,12,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,25,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,30.357,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,33.503,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,25.858,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,28.533,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,28.986,,
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,29.957,"P","Provisional value"
"NLD","Netherlands","NABS09","Education","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,26.133,"P","Provisional value"
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,20.737,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,23.718,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,22.23,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,20.41,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,22.457,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,22.846,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,21.38,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,21.274,,
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,22.576,"P","Provisional value"
"NLD","Netherlands","NABS10","Culture, recreation, religion and mass media","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,17.375,"P","Provisional value"
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,137.058,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,121.765,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,108.932,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,89.974,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,86.334,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,83.075,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,85.224,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,80.225,,
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,85.59,"P","Provisional value"
"NLD","Netherlands","NABS11","Political and social systems, structures and processes","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,87.635,"P","Provisional value"
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,73.313,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,77.935,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,59.166,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,59.403,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,61.612,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,61.078,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,54.756,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,64.929,,
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,71.694,"P","Provisional value"
"NLD","Netherlands","NABS14","Defence","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,77.922,"P","Provisional value"
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,2532.059,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,2419.929,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,2510.109,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,2658.708,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,2708.2,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,2768.208,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,2797.186,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,2813.862,,
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,2979.665,"P","Provisional value"
"NLD","Netherlands","NABS12","General advancement of knowledge: R&D financed from General University Funds (GUF)","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,3016.44,"P","Provisional value"
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,408.371,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,388.945,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,374.449,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,382.375,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,414.72,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,438.898,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,439.639,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,453.718,,
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,481.796,"P","Provisional value"
"NLD","Netherlands","NABS121","R&D related to Natural sciences - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,488.071,"P","Provisional value"
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,442.137,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,421.104,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,396.156,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,438.55,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,434.504,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,433.394,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,460.826,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,479.974,,
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,509.722,"P","Provisional value"
"NLD","Netherlands","NABS122","R&D related to Engineering and technology - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,516.319,"P","Provisional value"
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,940.013,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,903.617,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,958.712,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,979.355,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,994.711,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,1013.928,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,1019.512,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,997.093,,
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,1050.438,"P","Provisional value"
"NLD","Netherlands","NABS123","R&D related to Medical and health sciences - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,1062.113,"P","Provisional value"
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,103.893,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,98.951,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,122.171,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,118.13,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,112.77,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,123.637,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,121.429,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,125.752,,
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,133.208,"P","Provisional value"
"NLD","Netherlands","NABS124","R&D related to Agricultural and veterinary sciences - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,135.244,"P","Provisional value"
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,471.298,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,448.878,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,452.024,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,498.488,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,504.155,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,513.464,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,494.657,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,520.997,,
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,553.234,"P","Provisional value"
"NLD","Netherlands","NABS125","R&D related to Social sciences - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,560.444,"P","Provisional value"
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,166.347,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,158.434,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,206.597,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,241.81,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,247.34,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,244.886,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,261.123,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,236.327,,
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,251.267,"P","Provisional value"
"NLD","Netherlands","NABS126","R&D related to Humanities and the arts - financed from GUF  ","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,254.249,"P","Provisional value"
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,785.074,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,794.206,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,809.328,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,818.334,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,917.393,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,951.594,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,941.078,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,1122.657,,
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,1175.888,"P","Provisional value"
"NLD","Netherlands","NABS13","General advancement of knowledge: R&D financed from sources other than GUF","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,1138.947,"P","Provisional value"
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,420.089,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,367.224,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,360.512,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2014","2014","EUR","Euro","6","Millions",,,370.682,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2015","2015","EUR","Euro","6","Millions",,,458.651,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2016","2016","EUR","Euro","6","Millions",,,423.209,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2017","2017","EUR","Euro","6","Millions",,,428.464,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2018","2018","EUR","Euro","6","Millions",,,505.155,,
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2019","2019","EUR","Euro","6","Millions",,,547.649,"P","Provisional value"
"NLD","Netherlands","NABS131","R&D related to Natural sciences - financed from sources other than GUF","MIO_NAC","National Currency","2020","2020","EUR","Euro","6","Millions",,,531.442,"P","Provisional value"
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2011","2011","EUR","Euro","6","Millions",,,38.492,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2012","2012","EUR","Euro","6","Millions",,,59.442,,
"NLD","Netherlands","NABS132","R&D related to Engineering and technology - financed from sources other than GUF","MIO_NAC","National Currency","2013","2013","EUR","Euro","6","Millions",,,62.561,,
